Filename	Black foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Black foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
7.41	120.43	-3.018
7.41	120.46	-3.022
7.42	120.50	-3.026
7.42	120.53	-3.030
7.42	120.56	-3.035
7.42	120.59	-3.039
7.42	120.63	-3.042
7.43	120.66	-3.047
7.43	120.69	-3.052
7.43	120.73	-3.056
7.43	120.76	-3.060
7.43	120.79	-3.065
7.43	120.82	-3.069
7.44	120.86	-3.074
7.44	120.89	-3.078
7.44	120.92	-3.082
7.44	120.95	-3.087
7.44	120.99	-3.092
7.44	121.02	-3.096
7.45	121.05	-3.101
7.45	121.09	-3.106
7.45	121.12	-3.112
7.45	121.15	-3.117
7.45	121.18	-3.122
7.45	121.22	-3.127
7.45	121.25	-3.131
7.46	121.28	-3.134
7.46	121.31	-3.139
7.46	121.35	-3.144
7.46	121.38	-3.148
7.46	121.41	-3.154
7.47	121.44	-3.158
7.47	121.48	-3.164
7.47	121.51	-3.168
7.47	121.54	-3.173
7.47	121.58	-3.178
7.47	121.61	-3.183
7.48	121.64	-3.187
7.48	121.67	-3.191
7.48	121.71	-3.196
7.48	121.74	-3.201
7.48	121.77	-3.206
7.48	121.80	-3.211
7.49	121.84	-3.217
7.49	121.87	-3.223
7.49	121.90	-3.229
7.49	121.93	-3.236
7.49	121.97	-3.241
7.49	122.00	-3.248
7.49	122.03	-3.253
7.50	122.07	-3.258
7.50	122.10	-3.262
7.50	122.13	-3.268
7.50	122.16	-3.273
7.50	122.20	-3.278
7.51	122.23	-3.283
7.51	122.26	-3.289
7.51	122.29	-3.295
7.51	122.33	-3.300
7.51	122.36	-3.307
7.51	122.39	-3.313
7.51	122.42	-3.318
7.52	122.46	-3.322
7.52	122.49	-3.328
7.52	122.52	-3.334
7.52	122.55	-3.340
7.52	122.59	-3.346
7.53	122.62	-3.353
7.53	122.65	-3.359
7.53	122.68	-3.365
7.53	122.72	-3.372
7.53	122.75	-3.378
7.53	122.78	-3.384
7.53	122.82	-3.390
7.54	122.85	-3.395
7.54	122.88	-3.401
7.54	122.91	-3.407
7.54	122.95	-3.413
7.54	122.98	-3.419
7.55	123.01	-3.426
7.55	123.04	-3.432
7.55	123.07	-3.439
7.55	123.11	-3.446
7.55	123.14	-3.452
7.55	123.17	-3.459
7.55	123.21	-3.465
7.56	123.24	-3.472
7.56	123.27	-3.478
7.56	123.30	-3.485
7.56	123.34	-3.491
7.56	123.37	-3.498
7.56	123.40	-3.505
7.57	123.43	-3.513
7.57	123.46	-3.519
7.57	123.50	-3.526
7.57	123.53	-3.533
7.57	123.56	-3.540
7.58	123.59	-3.548
7.58	123.63	-3.555
7.58	123.66	-3.562
7.58	123.69	-3.569
7.58	123.72	-3.578
7.58	123.76	-3.585
7.59	123.79	-3.593
7.59	123.82	-3.601
7.59	123.85	-3.608
7.59	123.89	-3.615
7.59	123.92	-3.622
7.59	123.95	-3.629
7.59	123.98	-3.635
7.60	124.02	-3.643
7.60	124.05	-3.651
7.60	124.08	-3.659
7.60	124.11	-3.667
7.60	124.15	-3.675
7.60	124.18	-3.683
7.61	124.21	-3.691
7.61	124.24	-3.700
7.61	124.27	-3.708
7.61	124.31	-3.715
7.61	124.34	-3.724
7.61	124.37	-3.732
7.62	124.40	-3.740
7.62	124.44	-3.749
7.62	124.47	-3.758
7.62	124.50	-3.767
7.62	124.53	-3.776
7.63	124.57	-3.784
7.63	124.60	-3.792
7.63	124.63	-3.800
7.63	124.66	-3.809
7.63	124.69	-3.818
7.63	124.73	-3.827
7.64	124.76	-3.836
7.64	124.79	-3.846
7.64	124.82	-3.855
7.64	124.85	-3.865
7.64	124.89	-3.875
7.64	124.92	-3.884
7.65	124.95	-3.894
7.65	124.98	-3.903
7.65	125.02	-3.913
7.65	125.05	-3.922
7.65	125.08	-3.932
7.65	125.11	-3.941
7.66	125.14	-3.951
7.66	125.18	-3.961
7.66	125.21	-3.971
7.66	125.24	-3.981
7.66	125.27	-3.992
7.66	125.30	-4.002
7.66	125.34	-4.012
7.67	125.37	-4.023
7.67	125.40	-4.033
7.67	125.43	-4.044
7.67	125.46	-4.054
7.67	125.50	-4.065
7.68	125.53	-4.076
7.68	125.56	-4.087
7.68	125.59	-4.098
7.68	125.62	-4.109
7.68	125.66	-4.120
7.68	125.69	-4.131
7.69	125.72	-4.143
7.69	125.75	-4.154
7.69	125.78	-4.165
7.69	125.82	-4.176
7.69	125.85	-4.188
7.69	125.88	-4.200
7.70	125.91	-4.213
7.70	125.94	-4.225
7.70	125.97	-4.237
7.70	126.01	-4.249
7.70	126.04	-4.261
7.70	126.07	-4.274
7.70	126.10	-4.285
7.71	126.13	-4.298
7.71	126.17	-4.310
7.71	126.20	-4.324
7.71	126.23	-4.336
7.71	126.26	-4.348
7.72	126.29	-4.361
7.72	126.32	-4.374
7.72	126.36	-4.388
7.72	126.39	-4.401
7.72	126.42	-4.415
7.72	126.45	-4.428
7.73	126.48	-4.441
7.73	126.51	-4.455
7.73	126.55	-4.469
7.73	126.58	-4.483
7.73	126.61	-4.497
7.73	126.64	-4.510
7.74	126.67	-4.525
7.74	126.70	-4.540
7.74	126.73	-4.554
7.74	126.77	-4.568
7.74	126.80	-4.583
7.74	126.83	-4.597
7.74	126.86	-4.612
7.75	126.89	-4.627
7.75	126.92	-4.642
7.75	126.96	-4.657
7.75	126.99	-4.672
7.75	127.02	-4.687
7.76	127.05	-4.703
7.76	127.08	-4.718
7.76	127.11	-4.733
7.76	127.14	-4.749
7.76	127.17	-4.764
7.76	127.21	-4.780
7.76	127.24	-4.795
7.77	127.27	-4.812
7.77	127.30	-4.828
7.77	127.33	-4.845
7.77	127.36	-4.861
7.77	127.39	-4.878
7.78	127.43	-4.895
7.78	127.46	-4.912
7.78	127.49	-4.929
7.78	127.52	-4.945
7.78	127.55	-4.963
7.78	127.58	-4.980
7.78	127.61	-4.998
7.79	127.64	-5.014
7.79	127.67	-5.031
7.79	127.71	-5.048
7.79	127.74	-5.066
7.79	127.77	-5.083
7.80	127.80	-5.101
7.80	127.83	-5.119
7.80	127.86	-5.138
7.80	127.89	-5.157
7.80	127.92	-5.177
7.80	127.95	-5.196
7.80	127.98	-5.215
7.81	128.02	-5.233
7.81	128.05	-5.251
7.81	128.08	-5.269
7.81	128.11	-5.287
7.81	128.14	-5.305
7.81	128.17	-5.323
7.82	128.20	-5.342
7.82	128.23	-5.362
7.82	128.26	-5.382
7.82	128.29	-5.402
7.82	128.32	-5.422
7.83	128.35	-5.443
7.83	128.39	-5.464
7.83	128.42	-5.484
7.83	128.45	-5.505
7.83	128.48	-5.525
7.83	128.51	-5.546
7.84	128.54	-5.567
7.84	128.57	-5.588
7.84	128.60	-5.608
7.84	128.63	-5.630
7.84	128.66	-5.650
7.84	128.69	-5.671
7.84	128.72	-5.692
7.85	128.75	-5.713
7.85	128.78	-5.734
7.85	128.81	-5.756
7.85	128.84	-5.778
7.85	128.88	-5.799
7.85	128.91	-5.822
7.86	128.94	-5.844
7.86	128.97	-5.866
7.86	129.00	-5.889
7.86	129.03	-5.911
7.86	129.06	-5.934
7.86	129.09	-5.958
7.87	129.12	-5.981
7.87	129.15	-6.006
7.87	129.18	-6.029
7.87	129.21	-6.053
7.87	129.24	-6.076
7.88	129.27	-6.100
7.88	129.30	-6.123
7.88	129.33	-6.147
7.88	129.36	-6.170
7.88	129.39	-6.194
7.88	129.42	-6.218
7.89	129.45	-6.242
7.89	129.48	-6.267
7.89	129.51	-6.291
7.89	129.54	-6.316
7.89	129.57	-6.341
7.89	129.60	-6.366
7.90	129.63	-6.391
7.90	129.66	-6.416
7.90	129.69	-6.441
7.90	129.72	-6.467
7.90	129.75	-6.492
7.90	129.78	-6.518
7.91	129.81	-6.544
7.91	129.84	-6.570
7.91	129.87	-6.596
7.91	129.90	-6.622
7.91	129.93	-6.648
7.91	129.96	-6.675
7.91	129.99	-6.701
7.92	130.02	-6.728
7.92	130.05	-6.754
7.92	130.08	-6.781
7.92	130.11	-6.808
7.92	130.14	-6.834
7.93	130.17	-6.862
7.93	130.20	-6.888
7.93	130.23	-6.915
7.93	130.26	-6.942
7.93	130.29	-6.969
7.93	130.32	-6.997
7.94	130.35	-7.024
7.94	130.38	-7.052
7.94	130.41	-7.080
7.94	130.43	-7.108
7.94	130.46	-7.136
7.94	130.49	-7.164
7.95	130.52	-7.191
7.95	130.55	-7.219
7.95	130.58	-7.247
7.95	130.61	-7.274
7.95	130.64	-7.301
7.95	130.67	-7.328
7.95	130.70	-7.356
7.96	130.73	-7.384
7.96	130.76	-7.411
7.96	130.79	-7.438
7.96	130.82	-7.466
7.96	130.85	-7.495
7.97	130.88	-7.524
7.97	130.91	-7.551
7.97	130.94	-7.579
7.97	130.96	-7.607
7.97	130.99	-7.636
7.97	131.02	-7.663
7.98	131.05	-7.692
7.98	131.08	-7.719
7.98	131.11	-7.746
7.98	131.14	-7.773
7.98	131.17	-7.801
7.98	131.20	-7.828
7.99	131.23	-7.856
7.99	131.26	-7.883
7.99	131.29	-7.910
7.99	131.32	-7.937
7.99	131.34	-7.964
7.99	131.37	-7.990
7.99	131.40	-8.016
8.00	131.43	-8.043
8.00	131.46	-8.068
8.00	131.49	-8.093
8.00	131.52	-8.119
8.00	131.55	-8.143
8.01	131.58	-8.168
8.01	131.61	-8.193
8.01	131.64	-8.217
8.01	131.67	-8.241
8.01	131.70	-8.264
8.01	131.73	-8.288
8.02	131.75	-8.311
8.02	131.78	-8.334
8.02	131.81	-8.356
8.02	131.84	-8.378
8.02	131.87	-8.399
8.02	131.90	-8.420
8.02	131.93	-8.440
8.03	131.96	-8.461
8.03	131.99	-8.480
8.03	132.02	-8.500
8.03	132.05	-8.519
8.03	132.08	-8.537
8.03	132.11	-8.554
8.04	132.14	-8.571
8.04	132.17	-8.588
8.04	132.20	-8.603
8.04	132.23	-8.617
8.04	132.26	-8.631
8.05	132.29	-8.643
8.05	132.32	-8.655
8.05	132.35	-8.665
8.05	132.38	-8.675
8.05	132.41	-8.683
8.05	132.44	-8.691
8.06	132.47	-8.699
8.06	132.50	-8.704
8.06	132.53	-8.710
8.06	132.56	-8.715
8.06	132.59	-8.718
8.06	132.62	-8.721
8.06	132.65	-8.723
8.07	132.68	-8.723
8.07	132.71	-8.721
8.07	132.74	-8.718
8.07	132.77	-8.714
8.07	132.81	-8.707
8.08	132.84	-8.699
8.08	132.87	-8.690
8.08	132.90	-8.679
8.08	132.93	-8.667
8.08	132.96	-8.653
8.08	133.00	-8.637
8.09	133.03	-8.619
8.09	133.06	-8.600
8.09	133.09	-8.579
8.09	133.12	-8.556
8.09	133.16	-8.530
8.09	133.19	-8.502
8.10	133.22	-8.472
8.10	133.25	-8.440
8.10	133.29	-8.405
8.10	133.32	-8.367
8.10	133.36	-8.328
8.10	133.39	-8.286
8.10	133.42	-8.241
8.11	133.46	-8.194
8.11	133.49	-8.144
8.11	133.53	-8.090
8.11	133.56	-8.034
8.11	133.60	-7.975
8.11	133.63	-7.912
8.12	133.67	-7.846
8.12	133.70	-7.777
8.12	133.74	-7.705
8.12	133.78	-7.630
8.12	133.81	-7.551
8.13	133.85	-7.467
8.13	133.89	-7.381
8.13	133.92	-7.291
8.13	133.96	-7.197
8.13	134.00	-7.100
8.13	134.04	-6.999
8.14	134.08	-6.894
8.14	134.12	-6.787
8.14	134.16	-6.675
8.14	134.20	-6.560
8.14	134.24	-6.442
8.14	134.28	-6.320
8.15	134.32	-6.195
8.15	134.36	-6.066
8.15	134.40	-5.934
8.15	134.45	-5.800
8.15	134.49	-5.664
8.15	134.53	-5.527
8.15	134.57	-5.388
8.16	134.62	-5.248
8.16	134.66	-5.109
8.16	134.71	-4.970
8.16	134.75	-4.832
8.16	134.80	-4.696
8.16	134.84	-4.562
8.17	134.89	-4.431
8.17	134.93	-4.304
8.17	134.98	-4.181
8.17	135.03	-4.063
8.17	135.07	-3.950
8.18	135.12	-3.844
8.18	135.17	-3.743
8.18	135.21	-3.648
8.18	135.26	-3.559
8.18	135.31	-3.477
8.18	135.35	-3.399
8.19	135.40	-3.327
8.19	135.45	-3.261
8.19	135.49	-3.198
8.19	135.54	-3.141
8.19	135.58	-3.088
8.19	135.63	-3.039
8.19	135.67	-2.994
8.20	135.72	-2.952
8.20	135.76	-2.913
8.20	135.81	-2.876
8.20	135.85	-2.843
8.20	135.90	-2.810
8.20	135.94	-2.780
8.21	135.99	-2.751
8.21	136.03	-2.724
8.21	136.07	-2.699
8.21	136.12	-2.675
8.21	136.16	-2.652
8.22	136.20	-2.631
8.22	136.25	-2.610
8.22	136.29	-2.591
8.22	136.33	-2.574
8.22	136.37	-2.556
8.22	136.42	-2.540
8.23	136.46	-2.523
8.23	136.50	-2.507
8.23	136.54	-2.492
8.23	136.58	-2.478
8.23	136.62	-2.463
8.23	136.67	-2.450
8.23	136.71	-2.436
8.24	136.75	-2.423
8.24	136.79	-2.412
8.24	136.83	-2.400
8.24	136.87	-2.388
8.24	136.91	-2.377
8.24	136.95	-2.365
8.25	136.99	-2.355
8.25	137.03	-2.344
8.25	137.07	-2.333
8.25	137.11	-2.324
8.25	137.15	-2.314
8.26	137.19	-2.305
8.26	137.22	-2.296
8.26	137.26	-2.287
8.26	137.30	-2.279
8.26	137.34	-2.270
8.26	137.38	-2.262
8.27	137.42	-2.254
8.27	137.46	-2.246
8.27	137.49	-2.238
8.27	137.53	-2.230
8.27	137.57	-2.222
8.27	137.61	-2.214
8.27	137.65	-2.207
8.28	137.68	-2.201
8.28	137.72	-2.194
8.28	137.76	-2.187
8.28	137.80	-2.181
8.28	137.83	-2.175
8.28	137.87	-2.169
8.29	137.91	-2.163
8.29	137.94	-2.157
8.29	137.98	-2.152
8.29	138.02	-2.146
8.29	138.06	-2.140
8.30	138.09	-2.135
8.30	138.13	-2.130
8.30	138.17	-2.126
8.30	138.20	-2.120
8.30	138.24	-2.115
8.30	138.27	-2.112
8.31	138.31	-2.108
8.31	138.35	-2.103
8.31	138.38	-2.100
8.31	138.42	-2.095
8.31	138.46	-2.091
8.31	138.49	-2.087
8.31	138.53	-2.083
8.32	138.56	-2.079
8.32	138.60	-2.074
8.32	138.63	-2.070
8.32	138.67	-2.066
8.32	138.71	-2.063
8.33	138.74	-2.061
8.33	138.78	-2.057
8.33	138.81	-2.053
8.33	138.85	-2.050
8.33	138.88	-2.046
8.33	138.92	-2.043
8.34	138.95	-2.040
8.34	138.99	-2.037
8.34	139.02	-2.034
8.34	139.06	-2.031
8.34	139.10	-2.027
8.34	139.13	-2.024
8.35	139.16	-2.022
8.35	139.20	-2.019
8.35	139.23	-2.017
8.35	139.27	-2.015
8.35	139.30	-2.013
8.35	139.34	-2.011
8.35	139.37	-2.010
8.36	139.41	-2.009
8.36	139.44	-2.007
8.36	139.48	-2.005
8.36	139.51	-2.003
8.36	139.55	-2.001
8.36	139.58	-1.999
8.37	139.62	-1.997
8.37	139.65	-1.994
8.37	139.69	-1.993
8.37	139.72	-1.990
8.37	139.76	-1.988
8.38	139.79	-1.986
8.38	139.82	-1.984
8.38	139.86	-1.982
8.38	139.89	-1.980
8.38	139.93	-1.978
8.38	139.96	-1.976
8.39	140.00	-1.974
8.39	140.03	-1.973
8.39	140.06	-1.971
8.39	140.10	-1.971
8.39	140.13	-1.970
8.39	140.17	-1.969
8.40	140.20	-1.968
8.40	140.24	-1.967
8.40	140.27	-1.966
8.40	140.30	-1.965
8.40	140.34	-1.964
8.40	140.37	-1.962
8.40	140.41	-1.961
8.41	140.44	-1.960
8.41	140.48	-1.959
8.41	140.51	-1.958
8.41	140.54	-1.957
8.41	140.58	-1.955
8.41	140.61	-1.954
8.42	140.65	-1.953
8.42	140.68	-1.952
8.42	140.71	-1.951
8.42	140.75	-1.950
8.42	140.78	-1.949
8.43	140.82	-1.948
8.43	140.85	-1.948
8.43	140.88	-1.948
8.43	140.92	-1.947
8.43	140.95	-1.947
8.43	140.98	-1.947
8.44	141.02	-1.946
8.44	141.05	-1.945
8.44	141.09	-1.944
8.44	141.12	-1.943
8.44	141.15	-1.941
8.44	141.19	-1.940
8.44	141.22	-1.939
8.45	141.26	-1.938
8.45	141.29	-1.937
8.45	141.32	-1.936
8.45	141.36	-1.936
8.45	141.39	-1.936
8.45	141.42	-1.936
8.46	141.46	-1.935
8.46	141.49	-1.934
8.46	141.53	-1.934
8.46	141.56	-1.933
8.46	141.59	-1.932
8.47	141.63	-1.932
8.47	141.66	-1.931
8.47	141.69	-1.930
8.47	141.73	-1.930
8.47	141.76	-1.929
8.47	141.80	-1.929
8.48	141.83	-1.929
8.48	141.86	-1.928
8.48	141.90	-1.928
8.48	141.93	-1.928
8.48	141.96	-1.927
8.48	142.00	-1.927
8.48	142.03	-1.927
8.49	142.06	-1.926
8.49	142.10	-1.926
8.49	142.13	-1.926
8.49	142.16	-1.925
8.49	142.20	-1.925
8.49	142.23	-1.925
8.50	142.27	-1.925
8.50	142.30	-1.925
8.50	142.33	-1.924
8.50	142.37	-1.924
8.50	142.40	-1.924
8.51	142.43	-1.924
8.51	142.47	-1.924
8.51	142.50	-1.924
8.51	142.53	-1.923
8.51	142.57	-1.923
8.51	142.60	-1.923
8.52	142.63	-1.923
8.52	142.67	-1.923
8.52	142.70	-1.923
8.52	142.74	-1.923
8.52	142.77	-1.923
8.52	142.80	-1.922
8.52	142.84	-1.922
8.53	142.87	-1.922
8.53	142.90	-1.922
8.53	142.94	-1.922
8.53	142.97	-1.922
8.53	143.00	-1.921
8.53	143.04	-1.921
8.54	143.07	-1.921
8.54	143.10	-1.921
8.54	143.14	-1.921
8.54	143.17	-1.921
8.54	143.20	-1.921
8.55	143.24	-1.921
8.55	143.27	-1.920
8.55	143.30	-1.920
8.55	143.34	-1.920
8.55	143.37	-1.920
8.55	143.40	-1.920
8.56	143.44	-1.920
8.56	143.47	-1.920
8.56	143.51	-1.919
8.56	143.54	-1.919
8.56	143.57	-1.919
8.56	143.61	-1.919
8.56	143.64	-1.919
8.57	143.67	-1.919
8.57	143.71	-1.919
8.57	143.74	-1.919
8.57	143.77	-1.919
8.57	143.81	-1.919
8.58	143.84	-1.918
8.58	143.87	-1.918
8.58	143.91	-1.918
8.58	143.94	-1.918
8.58	143.97	-1.918
8.58	144.01	-1.917
8.58	144.04	-1.917
8.59	144.07	-1.917
8.59	144.11	-1.917
8.59	144.14	-1.917
8.59	144.17	-1.917
8.59	144.21	-1.917
8.60	144.24	-1.917
8.60	144.27	-1.917
8.60	144.31	-1.917
8.60	144.34	-1.917
8.60	144.37	-1.917
8.60	144.41	-1.917
8.60	144.44	-1.917
8.61	144.47	-1.917
8.61	144.51	-1.917
8.61	144.54	-1.917
8.61	144.57	-1.916
8.61	144.61	-1.916
8.61	144.64	-1.916
8.62	144.67	-1.916
8.62	144.71	-1.916
8.62	144.74	-1.916
8.62	144.78	-1.916
8.62	144.81	-1.916
8.63	144.84	-1.916
8.63	144.88	-1.916
8.63	144.91	-1.916
8.63	144.94	-1.916
8.63	144.98	-1.916
8.63	145.01	-1.916
8.64	145.04	-1.916
8.64	145.08	-1.916
8.64	145.11	-1.916
8.64	145.14	-1.916
8.64	145.18	-1.916
8.64	145.21	-1.916
8.65	145.24	-1.916
8.65	145.28	-1.916
8.65	145.31	-1.916
8.65	145.34	-1.916
8.65	145.38	-1.916
8.65	145.41	-1.916
8.65	145.44	-1.916
8.66	145.48	-1.916
8.66	145.51	-1.915
8.66	145.54	-1.915
8.66	145.58	-1.915
8.66	145.61	-1.915
8.67	145.64	-1.915
8.67	145.68	-1.915
8.67	145.71	-1.915
8.67	145.74	-1.915
8.67	145.78	-1.915
8.67	145.81	-1.915
8.68	145.84	-1.915
8.68	145.88	-1.915
8.68	145.91	-1.915
8.68	145.94	-1.915
8.68	145.98	-1.915
8.68	146.01	-1.915
8.69	146.04	-1.915
8.69	146.08	-1.915
8.69	146.11	-1.915
8.69	146.14	-1.915
8.69	146.18	-1.915
8.69	146.21	-1.915
8.69	146.24	-1.915
8.70	146.28	-1.915
8.70	146.31	-1.915
8.70	146.34	-1.915
8.70	146.38	-1.915
8.70	146.41	-1.915
8.70	146.44	-1.915
8.71	146.48	-1.915
8.71	146.51	-1.915
8.71	146.54	-1.915
8.71	146.58	-1.915
8.71	146.61	-1.915
8.72	146.64	-1.915
8.72	146.68	-1.915
8.72	146.71	-1.915
8.72	146.74	-1.915
8.72	146.78	-1.915
8.72	146.81	-1.915
8.73	146.84	-1.915
8.73	146.88	-1.915
8.73	146.91	-1.915
8.73	146.94	-1.915
8.73	146.98	-1.915
8.73	147.01	-1.914
8.73	147.04	-1.914
8.74	147.08	-1.914
8.74	147.11	-1.914
8.74	147.15	-1.914
8.74	147.18	-1.914
8.74	147.21	-1.914
8.75	147.25	-1.914
8.75	147.28	-1.914
8.75	147.31	-1.914
8.75	147.34	-1.914
8.75	147.38	-1.914
8.75	147.41	-1.914
8.75	147.44	-1.914
8.76	147.48	-1.914
8.76	147.51	-1.914
8.76	147.55	-1.914
8.76	147.58	-1.914
8.76	147.61	-1.915
8.77	147.65	-1.915
8.77	147.68	-1.915
8.77	147.71	-1.915
8.77	147.75	-1.915
8.77	147.78	-1.915
8.77	147.81	-1.915
8.78	147.85	-1.915
8.78	147.88	-1.914
8.78	147.91	-1.914
8.78	147.95	-1.914
8.78	147.98	-1.914
8.78	148.01	-1.914
8.78	148.05	-1.914
8.79	148.08	-1.914
8.79	148.11	-1.914
8.79	148.15	-1.914
8.79	148.18	-1.914
8.79	148.21	-1.914
8.80	148.25	-1.915
8.80	148.28	-1.915
8.80	148.31	-1.915
8.80	148.35	-1.915
8.80	148.38	-1.915
8.80	148.41	-1.915
8.81	148.45	-1.915
8.81	148.48	-1.915
8.81	148.51	-1.915
8.81	148.55	-1.915
8.81	148.58	-1.915
8.81	148.61	-1.915
8.81	148.65	-1.915
8.82	148.68	-1.915
8.82	148.71	-1.915
8.82	148.75	-1.915
8.82	148.78	-1.915
8.82	148.81	-1.915
8.83	148.85	-1.915
8.83	148.88	-1.915
8.83	148.91	-1.915
8.83	148.95	-1.915
8.83	148.98	-1.915
8.83	149.01	-1.915
8.83	149.05	-1.915
8.84	149.08	-1.915
8.84	149.11	-1.915
8.84	149.15	-1.915
8.84	149.18	-1.915
8.84	149.21	-1.915
8.85	149.25	-1.915
8.85	149.28	-1.915
8.85	149.31	-1.915
8.85	149.35	-1.915
8.85	149.38	-1.915
8.85	149.41	-1.915
8.85	149.45	-1.915
8.86	149.48	-1.915
8.86	149.51	-1.915
8.86	149.55	-1.915
8.86	149.58	-1.915
8.86	149.61	-1.915
8.86	149.65	-1.915
8.87	149.68	-1.915
8.87	149.71	-1.915
8.87	149.75	-1.915
8.87	149.78	-1.915
8.87	149.81	-1.915
8.88	149.85	-1.915
8.88	149.88	-1.915
8.88	149.91	-1.915
8.88	149.95	-1.915
8.88	149.98	-1.915
8.88	150.01	-1.915
8.89	150.05	-1.915
8.89	150.08	-1.915
8.89	150.11	-1.915
8.89	150.15	-1.915
8.89	150.18	-1.915
8.89	150.21	-1.915
8.90	150.25	-1.915
8.90	150.28	-1.915
8.90	150.31	-1.915
8.90	150.35	-1.915
8.90	150.38	-1.915
8.90	150.41	-1.915
8.90	150.45	-1.916
8.91	150.48	-1.916
8.91	150.51	-1.916
8.91	150.55	-1.916
8.91	150.58	-1.916
8.91	150.61	-1.916
8.92	150.65	-1.916
8.92	150.68	-1.916
8.92	150.71	-1.916
8.92	150.75	-1.916
8.92	150.78	-1.916
8.92	150.81	-1.916
8.93	150.85	-1.916
8.93	150.88	-1.916
8.93	150.91	-1.916
8.93	150.95	-1.916
8.93	150.98	-1.916
8.93	151.01	-1.916
8.94	151.05	-1.916
8.94	151.08	-1.916
8.94	151.11	-1.916
8.94	151.15	-1.916
8.94	151.18	-1.916
8.94	151.21	-1.916
8.94	151.25	-1.916
8.95	151.28	-1.916
8.95	151.31	-1.916
8.95	151.35	-1.916
8.95	151.38	-1.916
8.95	151.41	-1.916
8.95	151.45	-1.917
8.96	151.48	-1.917
8.96	151.51	-1.917
8.96	151.55	-1.917
8.96	151.58	-1.917
8.96	151.62	-1.917
8.97	151.65	-1.917
8.97	151.68	-1.917
8.97	151.72	-1.917
8.97	151.75	-1.917
8.97	151.78	-1.917
8.97	151.81	-1.917
8.98	151.85	-1.917
8.98	151.88	-1.917
8.98	151.92	-1.917
8.98	151.95	-1.917
8.98	151.98	-1.917
8.98	152.01	-1.917
8.98	152.05	-1.917
8.99	152.08	-1.917
8.99	152.12	-1.917
8.99	152.15	-1.917
8.99	152.18	-1.917
8.99	152.22	-1.917
9.00	152.25	-1.917
9.00	152.28	-1.917
9.00	152.32	-1.917
9.00	152.35	-1.917
9.00	152.38	-1.917
9.00	152.42	-1.917
9.00	152.45	-1.917
9.01	152.48	-1.917
9.01	152.52	-1.918
9.01	152.55	-1.918
9.01	152.58	-1.918
9.01	152.62	-1.918
9.02	152.65	-1.918
9.02	152.68	-1.918
9.02	152.72	-1.918
9.02	152.75	-1.918
9.02	152.78	-1.918
9.02	152.82	-1.918
9.03	152.85	-1.918
9.03	152.88	-1.918
9.03	152.92	-1.918
9.03	152.95	-1.918
9.03	152.98	-1.918
9.03	153.02	-1.918
9.03	153.05	-1.918
9.04	153.08	-1.918
9.04	153.12	-1.918
9.04	153.15	-1.918
9.04	153.18	-1.918
9.04	153.22	-1.918
9.05	153.25	-1.918
9.05	153.28	-1.918
9.05	153.32	-1.918
9.05	153.35	-1.918
9.05	153.38	-1.918
9.05	153.42	-1.919
9.06	153.45	-1.919
9.06	153.48	-1.919
9.06	153.52	-1.919
9.06	153.55	-1.919
9.06	153.58	-1.919
9.06	153.62	-1.919
9.06	153.65	-1.919
9.07	153.68	-1.919
9.07	153.72	-1.919
9.07	153.75	-1.919
9.07	153.78	-1.919
9.07	153.82	-1.919
9.08	153.85	-1.919
9.08	153.88	-1.919
9.08	153.92	-1.919
9.08	153.95	-1.919
9.08	153.98	-1.919
9.08	154.02	-1.919
9.08	154.05	-1.919
9.09	154.08	-1.919
9.09	154.12	-1.919
9.09	154.15	-1.919
9.09	154.18	-1.919
9.09	154.22	-1.919
9.10	154.25	-1.920
9.10	154.28	-1.920
9.10	154.32	-1.920
9.10	154.35	-1.920
9.10	154.38	-1.920
9.10	154.42	-1.920
9.10	154.45	-1.920
9.11	154.48	-1.920
9.11	154.52	-1.920
9.11	154.55	-1.920
9.11	154.58	-1.920
9.11	154.62	-1.920
9.11	154.65	-1.920
9.12	154.68	-1.920
9.12	154.72	-1.920
9.12	154.75	-1.920
9.12	154.78	-1.920
9.12	154.82	-1.920
9.13	154.85	-1.920
9.13	154.88	-1.921
9.13	154.92	-1.921
9.13	154.95	-1.921
9.13	154.98	-1.921
9.13	155.02	-1.921
9.14	155.05	-1.921
9.14	155.08	-1.921
9.14	155.12	-1.921
9.14	155.15	-1.921
9.14	155.18	-1.921
9.14	155.22	-1.921
9.15	155.25	-1.921
9.15	155.28	-1.921
9.15	155.32	-1.921
9.15	155.35	-1.921
9.15	155.38	-1.921
9.15	155.42	-1.921
9.15	155.45	-1.921
9.16	155.48	-1.921
9.16	155.52	-1.921
9.16	155.55	-1.921
9.16	155.58	-1.921
9.16	155.62	-1.921
9.17	155.65	-1.922
9.17	155.68	-1.922
9.17	155.72	-1.922
9.17	155.75	-1.922
9.17	155.78	-1.922
9.17	155.82	-1.922
