Filename	Purple foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Purple foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
12.83	228.98	-0.958
12.83	229.02	-0.958
12.83	229.05	-0.958
12.83	229.08	-0.958
12.83	229.12	-0.958
12.83	229.15	-0.958
12.83	229.18	-0.958
12.84	229.22	-0.958
12.84	229.25	-0.958
12.84	229.28	-0.958
12.84	229.32	-0.958
12.84	229.35	-0.958
12.85	229.38	-0.958
12.85	229.42	-0.958
12.85	229.45	-0.958
12.85	229.48	-0.959
12.85	229.52	-0.959
12.85	229.55	-0.959
12.85	229.58	-0.959
12.86	229.62	-0.959
12.86	229.65	-0.959
12.86	229.68	-0.959
12.86	229.72	-0.959
12.86	229.75	-0.959
12.86	229.78	-0.959
12.87	229.82	-0.959
12.87	229.85	-0.959
12.87	229.88	-0.959
12.87	229.92	-0.959
12.87	229.95	-0.959
12.88	229.98	-0.959
12.88	230.02	-0.959
12.88	230.05	-0.959
12.88	230.08	-0.960
12.88	230.12	-0.960
12.88	230.15	-0.960
12.89	230.18	-0.960
12.89	230.22	-0.960
12.89	230.25	-0.960
12.89	230.28	-0.960
12.89	230.32	-0.960
12.89	230.35	-0.960
12.90	230.38	-0.960
12.90	230.42	-0.960
12.90	230.45	-0.960
12.90	230.48	-0.960
12.90	230.52	-0.960
12.90	230.55	-0.960
12.90	230.58	-0.960
12.91	230.62	-0.960
12.91	230.65	-0.960
12.91	230.68	-0.961
12.91	230.72	-0.961
12.91	230.75	-0.961
12.92	230.78	-0.961
12.92	230.82	-0.961
12.92	230.85	-0.961
12.92	230.88	-0.961
12.92	230.92	-0.961
12.92	230.95	-0.961
12.93	230.98	-0.961
12.93	231.02	-0.961
12.93	231.05	-0.961
12.93	231.08	-0.961
12.93	231.12	-0.961
12.93	231.15	-0.961
12.94	231.18	-0.961
12.94	231.22	-0.961
12.94	231.25	-0.961
12.94	231.28	-0.961
12.94	231.32	-0.961
12.94	231.35	-0.962
12.94	231.38	-0.962
12.95	231.42	-0.962
12.95	231.45	-0.962
12.95	231.48	-0.962
12.95	231.52	-0.962
12.95	231.55	-0.962
12.95	231.58	-0.962
12.96	231.62	-0.962
12.96	231.65	-0.962
12.96	231.68	-0.962
12.96	231.72	-0.962
12.96	231.75	-0.962
12.97	231.78	-0.962
12.97	231.81	-0.962
12.97	231.85	-0.962
12.97	231.88	-0.962
12.97	231.92	-0.963
12.97	231.95	-0.963
12.98	231.98	-0.963
12.98	232.02	-0.963
12.98	232.05	-0.963
12.98	232.08	-0.963
12.98	232.12	-0.963
12.98	232.15	-0.963
12.98	232.18	-0.963
12.99	232.22	-0.963
12.99	232.25	-0.963
12.99	232.28	-0.963
12.99	232.32	-0.963
12.99	232.35	-0.963
13.00	232.38	-0.963
13.00	232.42	-0.963
13.00	232.45	-0.963
13.00	232.48	-0.963
13.00	232.52	-0.963
13.00	232.55	-0.964
13.00	232.58	-0.964
13.01	232.62	-0.964
13.01	232.65	-0.964
13.01	232.68	-0.964
13.01	232.72	-0.964
13.01	232.75	-0.964
13.02	232.78	-0.964
13.02	232.82	-0.964
13.02	232.85	-0.964
13.02	232.88	-0.964
13.02	232.92	-0.964
13.02	232.95	-0.964
13.03	232.98	-0.964
13.03	233.02	-0.964
13.03	233.05	-0.964
13.03	233.08	-0.964
13.03	233.12	-0.964
13.03	233.15	-0.965
13.03	233.18	-0.965
13.04	233.22	-0.965
13.04	233.25	-0.965
13.04	233.28	-0.965
13.04	233.32	-0.965
13.04	233.35	-0.965
13.05	233.38	-0.965
13.05	233.42	-0.965
13.05	233.45	-0.965
13.05	233.48	-0.965
13.05	233.52	-0.965
13.05	233.55	-0.965
13.06	233.58	-0.965
13.06	233.62	-0.965
13.06	233.65	-0.965
13.06	233.68	-0.965
13.06	233.72	-0.965
13.06	233.75	-0.965
13.06	233.78	-0.966
13.07	233.82	-0.966
13.07	233.85	-0.966
13.07	233.88	-0.966
13.07	233.92	-0.966
13.07	233.95	-0.966
13.08	233.98	-0.966
13.08	234.02	-0.966
13.08	234.05	-0.966
13.08	234.08	-0.966
13.08	234.12	-0.966
13.08	234.15	-0.966
13.08	234.18	-0.966
13.09	234.22	-0.966
13.09	234.25	-0.966
13.09	234.28	-0.966
13.09	234.32	-0.966
13.09	234.35	-0.966
13.10	234.38	-0.967
13.10	234.42	-0.967
13.10	234.45	-0.967
13.10	234.48	-0.967
13.10	234.52	-0.967
13.10	234.55	-0.967
13.10	234.58	-0.967
13.11	234.61	-0.967
13.11	234.65	-0.967
13.11	234.68	-0.967
13.11	234.71	-0.967
13.11	234.75	-0.967
13.11	234.78	-0.967
13.12	234.82	-0.967
13.12	234.85	-0.967
13.12	234.88	-0.967
13.12	234.92	-0.967
13.12	234.95	-0.967
13.13	234.98	-0.967
13.13	235.01	-0.968
13.13	235.05	-0.968
13.13	235.08	-0.968
13.13	235.11	-0.968
13.13	235.15	-0.968
13.14	235.18	-0.968
13.14	235.21	-0.968
13.14	235.25	-0.968
13.14	235.28	-0.968
13.14	235.31	-0.968
13.14	235.35	-0.968
13.15	235.38	-0.968
13.15	235.41	-0.968
13.15	235.45	-0.968
13.15	235.48	-0.968
13.15	235.51	-0.968
13.15	235.55	-0.968
13.15	235.58	-0.968
13.16	235.61	-0.968
13.16	235.65	-0.968
13.16	235.68	-0.968
13.16	235.71	-0.968
13.16	235.75	-0.969
13.17	235.78	-0.969
13.17	235.81	-0.969
13.17	235.85	-0.969
13.17	235.88	-0.969
13.17	235.91	-0.969
13.17	235.95	-0.969
13.18	235.98	-0.969
13.18	236.01	-0.969
13.18	236.05	-0.969
13.18	236.08	-0.969
13.18	236.11	-0.969
13.18	236.15	-0.969
13.19	236.18	-0.969
13.19	236.21	-0.969
13.19	236.25	-0.969
13.19	236.28	-0.969
13.19	236.31	-0.969
13.19	236.35	-0.969
13.19	236.38	-0.969
13.20	236.41	-0.970
13.20	236.45	-0.970
13.20	236.48	-0.970
13.20	236.51	-0.970
13.20	236.55	-0.970
13.20	236.58	-0.970
13.21	236.61	-0.970
13.21	236.65	-0.970
13.21	236.68	-0.970
13.21	236.71	-0.970
13.21	236.75	-0.970
13.22	236.78	-0.970
13.22	236.81	-0.970
13.22	236.85	-0.970
13.22	236.88	-0.970
13.22	236.91	-0.970
13.22	236.95	-0.970
13.23	236.98	-0.970
13.23	237.01	-0.970
13.23	237.05	-0.971
13.23	237.08	-0.971
13.23	237.11	-0.971
13.23	237.15	-0.971
13.23	237.18	-0.971
13.24	237.21	-0.971
13.24	237.25	-0.971
13.24	237.28	-0.971
13.24	237.31	-0.971
13.24	237.35	-0.971
13.25	237.38	-0.971
13.25	237.41	-0.971
13.25	237.45	-0.971
13.25	237.48	-0.971
13.25	237.51	-0.971
13.25	237.55	-0.971
13.25	237.58	-0.971
13.26	237.61	-0.971
13.26	237.65	-0.971
13.26	237.68	-0.971
13.26	237.71	-0.972
13.26	237.75	-0.972
13.27	237.78	-0.972
13.27	237.81	-0.972
13.27	237.85	-0.972
13.27	237.88	-0.972
13.27	237.91	-0.972
13.27	237.95	-0.972
13.28	237.98	-0.972
13.28	238.01	-0.972
13.28	238.05	-0.972
13.28	238.08	-0.972
13.28	238.11	-0.972
13.28	238.15	-0.972
13.28	238.18	-0.972
13.29	238.21	-0.972
13.29	238.25	-0.972
13.29	238.28	-0.972
13.29	238.31	-0.972
13.29	238.35	-0.972
13.30	238.38	-0.973
13.30	238.41	-0.973
13.30	238.45	-0.973
13.30	238.48	-0.973
13.30	238.51	-0.973
13.30	238.55	-0.973
13.31	238.58	-0.973
13.31	238.61	-0.973
13.31	238.65	-0.973
13.31	238.68	-0.973
13.31	238.71	-0.973
13.31	238.75	-0.973
13.31	238.78	-0.973
13.32	238.81	-0.973
13.32	238.85	-0.973
13.32	238.88	-0.973
13.32	238.91	-0.973
13.32	238.95	-0.973
13.33	238.98	-0.974
13.33	239.01	-0.974
13.33	239.05	-0.974
13.33	239.08	-0.974
13.33	239.11	-0.974
13.33	239.15	-0.974
13.33	239.18	-0.974
13.34	239.21	-0.974
13.34	239.25	-0.974
13.34	239.28	-0.974
13.34	239.31	-0.974
13.34	239.35	-0.974
13.35	239.38	-0.974
13.35	239.41	-0.974
13.35	239.45	-0.974
13.35	239.48	-0.974
13.35	239.51	-0.974
13.35	239.55	-0.974
13.35	239.58	-0.974
13.36	239.61	-0.974
13.36	239.65	-0.975
13.36	239.68	-0.975
13.36	239.71	-0.975
13.36	239.75	-0.975
13.36	239.78	-0.975
13.37	239.81	-0.975
13.37	239.85	-0.975
13.37	239.88	-0.975
13.37	239.91	-0.975
13.37	239.95	-0.975
13.38	239.98	-0.975
13.38	240.01	-0.975
13.38	240.05	-0.975
13.38	240.08	-0.975
13.38	240.11	-0.975
13.38	240.15	-0.975
13.39	240.18	-0.975
13.39	240.21	-0.975
13.39	240.25	-0.976
13.39	240.28	-0.976
13.39	240.31	-0.976
13.39	240.35	-0.976
13.40	240.38	-0.976
13.40	240.41	-0.976
13.40	240.45	-0.976
13.40	240.48	-0.976
13.40	240.51	-0.976
13.40	240.55	-0.976
13.40	240.58	-0.976
13.41	240.61	-0.976
13.41	240.65	-0.976
13.41	240.68	-0.976
13.41	240.71	-0.976
13.41	240.75	-0.976
13.42	240.78	-0.976
13.42	240.81	-0.976
13.42	240.85	-0.976
13.42	240.88	-0.976
13.42	240.91	-0.976
13.42	240.95	-0.976
13.43	240.98	-0.977
13.43	241.01	-0.977
13.43	241.05	-0.977
13.43	241.08	-0.977
13.43	241.11	-0.977
13.43	241.15	-0.977
13.44	241.18	-0.977
13.44	241.21	-0.977
13.44	241.25	-0.977
13.44	241.28	-0.977
13.44	241.31	-0.977
13.44	241.35	-0.977
13.44	241.38	-0.977
13.45	241.41	-0.977
13.45	241.45	-0.977
13.45	241.48	-0.977
13.45	241.51	-0.977
13.45	241.55	-0.977
13.45	241.58	-0.977
13.46	241.61	-0.977
13.46	241.65	-0.977
13.46	241.68	-0.978
13.46	241.71	-0.978
13.46	241.75	-0.978
13.47	241.78	-0.978
13.47	241.81	-0.978
13.47	241.85	-0.978
13.47	241.88	-0.978
13.47	241.91	-0.978
13.47	241.95	-0.978
13.48	241.98	-0.978
13.48	242.01	-0.978
13.48	242.05	-0.978
13.48	242.08	-0.978
13.48	242.11	-0.978
13.48	242.15	-0.978
13.48	242.18	-0.978
13.49	242.21	-0.978
13.49	242.25	-0.978
13.49	242.28	-0.978
13.49	242.31	-0.978
13.49	242.35	-0.978
13.50	242.38	-0.979
13.50	242.41	-0.979
13.50	242.45	-0.979
13.50	242.48	-0.979
13.50	242.51	-0.979
13.50	242.55	-0.979
13.50	242.58	-0.979
13.51	242.61	-0.979
13.51	242.65	-0.979
13.51	242.68	-0.979
13.51	242.71	-0.979
13.51	242.75	-0.979
13.52	242.78	-0.979
13.52	242.81	-0.979
13.52	242.85	-0.979
13.52	242.88	-0.979
13.52	242.91	-0.979
13.52	242.95	-0.979
13.53	242.98	-0.979
13.53	243.01	-0.979
13.53	243.05	-0.980
13.53	243.08	-0.980
13.53	243.11	-0.980
13.53	243.15	-0.980
13.53	243.18	-0.980
13.54	243.21	-0.980
13.54	243.25	-0.980
13.54	243.28	-0.980
13.54	243.31	-0.980
13.54	243.35	-0.980
13.55	243.38	-0.980
13.55	243.41	-0.980
13.55	243.45	-0.980
13.55	243.48	-0.980
13.55	243.51	-0.980
13.55	243.55	-0.980
13.56	243.58	-0.980
13.56	243.61	-0.980
13.56	243.65	-0.980
13.56	243.68	-0.980
13.56	243.71	-0.980
13.56	243.75	-0.980
13.56	243.78	-0.980
13.57	243.81	-0.981
13.57	243.85	-0.981
13.57	243.88	-0.981
13.57	243.91	-0.981
13.57	243.95	-0.981
13.58	243.98	-0.981
13.58	244.01	-0.981
13.58	244.05	-0.981
13.58	244.08	-0.981
13.58	244.11	-0.981
13.58	244.15	-0.981
13.58	244.18	-0.981
13.59	244.21	-0.981
13.59	244.25	-0.981
13.59	244.28	-0.981
13.59	244.31	-0.981
13.59	244.35	-0.981
13.60	244.38	-0.981
13.60	244.41	-0.981
13.60	244.45	-0.981
13.60	244.48	-0.982
13.60	244.51	-0.982
13.60	244.55	-0.982
13.60	244.58	-0.982
13.61	244.61	-0.982
13.61	244.65	-0.982
13.61	244.68	-0.982
13.61	244.71	-0.982
13.61	244.75	-0.982
13.61	244.78	-0.982
13.62	244.81	-0.982
13.62	244.85	-0.982
13.62	244.88	-0.982
13.62	244.91	-0.982
13.62	244.95	-0.982
13.63	244.98	-0.982
13.63	245.01	-0.982
13.63	245.05	-0.982
13.63	245.08	-0.982
13.63	245.11	-0.983
13.63	245.15	-0.983
13.64	245.18	-0.983
13.64	245.21	-0.983
13.64	245.25	-0.983
13.64	245.28	-0.983
13.64	245.31	-0.983
13.64	245.35	-0.983
13.65	245.38	-0.983
13.65	245.41	-0.983
13.65	245.45	-0.983
13.65	245.48	-0.983
13.65	245.51	-0.983
13.65	245.55	-0.983
13.65	245.58	-0.983
13.66	245.61	-0.983
13.66	245.65	-0.983
13.66	245.68	-0.983
13.66	245.71	-0.983
13.66	245.75	-0.983
13.67	245.78	-0.983
13.67	245.81	-0.983
13.67	245.85	-0.983
13.67	245.88	-0.984
13.67	245.91	-0.984
13.67	245.95	-0.984
13.68	245.98	-0.984
13.68	246.01	-0.984
13.68	246.05	-0.984
13.68	246.08	-0.984
13.68	246.11	-0.984
13.68	246.15	-0.984
13.69	246.18	-0.984
13.69	246.21	-0.984
13.69	246.25	-0.984
13.69	246.28	-0.984
13.69	246.31	-0.984
13.69	246.35	-0.984
13.69	246.38	-0.984
13.70	246.41	-0.984
13.70	246.45	-0.984
13.70	246.48	-0.984
13.70	246.51	-0.984
13.70	246.55	-0.984
13.70	246.58	-0.985
13.71	246.61	-0.985
13.71	246.65	-0.985
13.71	246.68	-0.985
13.71	246.71	-0.985
13.71	246.75	-0.985
13.72	246.78	-0.985
13.72	246.81	-0.985
13.72	246.85	-0.985
13.72	246.88	-0.985
13.72	246.91	-0.985
13.72	246.95	-0.985
13.73	246.98	-0.985
13.73	247.01	-0.985
13.73	247.05	-0.985
13.73	247.08	-0.985
13.73	247.11	-0.985
13.73	247.15	-0.985
13.73	247.18	-0.985
13.74	247.21	-0.985
13.74	247.25	-0.986
13.74	247.28	-0.986
13.74	247.31	-0.986
13.74	247.35	-0.986
13.75	247.38	-0.986
13.75	247.41	-0.986
13.75	247.45	-0.986
13.75	247.48	-0.986
13.75	247.51	-0.986
13.75	247.55	-0.986
13.75	247.58	-0.986
13.76	247.61	-0.986
13.76	247.65	-0.986
13.76	247.68	-0.986
13.76	247.71	-0.986
13.76	247.75	-0.986
13.77	247.78	-0.986
13.77	247.81	-0.986
13.77	247.85	-0.986
13.77	247.88	-0.986
13.77	247.91	-0.986
13.77	247.95	-0.986
13.78	247.98	-0.987
13.78	248.01	-0.987
13.78	248.05	-0.987
13.78	248.08	-0.987
13.78	248.11	-0.987
13.78	248.15	-0.987
13.78	248.18	-0.987
13.79	248.21	-0.987
13.79	248.25	-0.987
13.79	248.28	-0.987
13.79	248.31	-0.987
13.79	248.35	-0.987
13.80	248.38	-0.987
13.80	248.41	-0.987
13.80	248.45	-0.987
13.80	248.48	-0.987
13.80	248.51	-0.987
13.80	248.55	-0.987
13.81	248.58	-0.987
13.81	248.61	-0.987
13.81	248.65	-0.988
13.81	248.68	-0.988
13.81	248.71	-0.988
13.81	248.75	-0.988
13.81	248.78	-0.988
13.82	248.81	-0.988
13.82	248.85	-0.988
13.82	248.88	-0.988
13.82	248.91	-0.988
13.82	248.95	-0.988
13.83	248.98	-0.988
13.83	249.01	-0.988
13.83	249.05	-0.988
13.83	249.08	-0.988
13.83	249.11	-0.988
13.83	249.15	-0.988
13.83	249.18	-0.988
13.84	249.21	-0.988
13.84	249.25	-0.988
13.84	249.28	-0.988
13.84	249.31	-0.988
13.84	249.35	-0.988
13.85	249.38	-0.989
13.85	249.41	-0.989
13.85	249.45	-0.989
13.85	249.48	-0.989
13.85	249.51	-0.989
13.85	249.55	-0.989
13.85	249.58	-0.989
13.86	249.61	-0.989
13.86	249.65	-0.989
13.86	249.68	-0.989
13.86	249.71	-0.989
13.86	249.75	-0.989
13.86	249.78	-0.989
13.87	249.81	-0.989
13.87	249.85	-0.989
13.87	249.88	-0.989
13.87	249.91	-0.989
13.87	249.95	-0.989
13.88	249.98	-0.989
13.88	250.01	-0.990
13.88	250.05	-0.990
13.88	250.08	-0.990
13.88	250.11	-0.990
13.88	250.15	-0.990
13.89	250.18	-0.990
13.89	250.21	-0.990
13.89	250.25	-0.990
13.89	250.28	-0.990
13.89	250.31	-0.990
13.89	250.35	-0.990
13.90	250.38	-0.990
13.90	250.41	-0.990
13.90	250.45	-0.990
13.90	250.48	-0.990
13.90	250.51	-0.990
13.90	250.55	-0.990
13.90	250.58	-0.990
13.91	250.61	-0.990
13.91	250.65	-0.990
13.91	250.68	-0.991
13.91	250.71	-0.991
13.91	250.75	-0.991
13.92	250.78	-0.991
13.92	250.81	-0.991
13.92	250.85	-0.991
13.92	250.88	-0.991
13.92	250.91	-0.991
13.92	250.95	-0.991
13.93	250.98	-0.991
13.93	251.01	-0.991
13.93	251.05	-0.991
13.93	251.08	-0.991
13.93	251.11	-0.991
13.93	251.15	-0.991
13.94	251.18	-0.991
13.94	251.21	-0.991
13.94	251.25	-0.991
13.94	251.28	-0.991
13.94	251.31	-0.991
13.94	251.35	-0.991
13.94	251.38	-0.992
13.95	251.41	-0.992
13.95	251.45	-0.992
13.95	251.48	-0.992
13.95	251.51	-0.992
13.95	251.55	-0.992
13.95	251.58	-0.992
13.96	251.61	-0.992
13.96	251.65	-0.992
13.96	251.68	-0.992
13.96	251.71	-0.992
13.96	251.75	-0.992
13.97	251.78	-0.992
13.97	251.81	-0.992
13.97	251.85	-0.992
13.97	251.88	-0.992
13.97	251.91	-0.992
13.97	251.95	-0.992
13.98	251.98	-0.992
13.98	252.01	-0.992
13.98	252.05	-0.993
13.98	252.08	-0.993
13.98	252.11	-0.993
13.98	252.15	-0.993
13.98	252.18	-0.993
13.99	252.21	-0.993
13.99	252.25	-0.993
13.99	252.28	-0.993
13.99	252.31	-0.993
13.99	252.35	-0.993
14.00	252.38	-0.993
14.00	252.41	-0.993
14.00	252.45	-0.993
14.00	252.48	-0.993
14.00	252.51	-0.993
14.00	252.55	-0.993
14.00	252.58	-0.993
14.01	252.61	-0.993
14.01	252.65	-0.993
14.01	252.68	-0.993
14.01	252.71	-0.994
14.01	252.74	-0.994
14.02	252.78	-0.994
14.02	252.81	-0.994
14.02	252.85	-0.994
14.02	252.88	-0.994
14.02	252.91	-0.994
14.02	252.95	-0.994
14.03	252.98	-0.994
14.03	253.01	-0.994
14.03	253.05	-0.994
14.03	253.08	-0.994
14.03	253.11	-0.994
14.03	253.15	-0.994
14.03	253.18	-0.994
14.04	253.21	-0.994
14.04	253.25	-0.994
14.04	253.28	-0.994
14.04	253.31	-0.994
14.04	253.35	-0.995
14.05	253.38	-0.995
14.05	253.41	-0.995
14.05	253.45	-0.995
14.05	253.48	-0.995
14.05	253.51	-0.995
14.05	253.55	-0.995
14.06	253.58	-0.995
14.06	253.61	-0.995
14.06	253.65	-0.995
14.06	253.68	-0.995
14.06	253.71	-0.995
14.06	253.75	-0.995
14.06	253.78	-0.995
14.07	253.81	-0.995
14.07	253.85	-0.995
14.07	253.88	-0.995
14.07	253.91	-0.995
14.07	253.95	-0.995
14.08	253.98	-0.995
14.08	254.01	-0.996
14.08	254.05	-0.996
14.08	254.08	-0.996
14.08	254.11	-0.996
14.08	254.15	-0.996
14.08	254.18	-0.996
14.09	254.21	-0.996
14.09	254.25	-0.996
14.09	254.28	-0.996
14.09	254.31	-0.996
14.09	254.35	-0.996
14.10	254.38	-0.996
14.10	254.41	-0.996
14.10	254.44	-0.996
14.10	254.48	-0.996
14.10	254.51	-0.996
14.10	254.54	-0.996
14.10	254.58	-0.996
14.11	254.61	-0.996
14.11	254.64	-0.996
14.11	254.68	-0.997
14.11	254.71	-0.997
14.11	254.74	-0.997
14.11	254.78	-0.997
14.12	254.81	-0.997
14.12	254.84	-0.997
14.12	254.88	-0.997
14.12	254.91	-0.997
14.12	254.94	-0.997
14.13	254.98	-0.997
14.13	255.01	-0.997
14.13	255.04	-0.997
14.13	255.08	-0.997
14.13	255.11	-0.997
14.13	255.14	-0.997
14.14	255.18	-0.997
14.14	255.21	-0.997
14.14	255.24	-0.997
14.14	255.28	-0.997
14.14	255.31	-0.997
14.14	255.34	-0.998
14.15	255.38	-0.998
14.15	255.41	-0.998
14.15	255.44	-0.998
14.15	255.48	-0.998
14.15	255.51	-0.998
14.15	255.54	-0.998
14.15	255.58	-0.998
14.16	255.61	-0.998
14.16	255.64	-0.998
14.16	255.68	-0.998
14.16	255.71	-0.998
14.16	255.74	-0.998
14.17	255.78	-0.998
14.17	255.81	-0.998
14.17	255.84	-0.998
14.17	255.88	-0.998
14.17	255.91	-0.998
14.17	255.94	-0.998
14.18	255.98	-0.998
14.18	256.01	-0.998
14.18	256.04	-0.999
14.18	256.08	-0.999
14.18	256.11	-0.999
14.18	256.14	-0.999
14.19	256.18	-0.999
14.19	256.21	-0.999
14.19	256.24	-0.999
14.19	256.28	-0.999
14.19	256.31	-0.999
14.19	256.34	-0.999
14.19	256.38	-0.999
14.20	256.41	-0.999
14.20	256.44	-0.999
14.20	256.48	-0.999
14.20	256.51	-0.999
14.20	256.54	-0.999
14.20	256.58	-0.999
14.21	256.61	-0.999
14.21	256.64	-0.999
14.21	256.68	-1.000
14.21	256.71	-1.000
14.21	256.74	-1.000
14.22	256.78	-1.000
14.22	256.81	-1.000
14.22	256.84	-1.000
14.22	256.88	-1.000
14.22	256.91	-1.000
14.22	256.94	-1.000
14.23	256.98	-1.000
14.23	257.01	-1.000
14.23	257.04	-1.000
14.23	257.08	-1.000
14.23	257.11	-1.000
14.23	257.14	-1.000
14.23	257.18	-1.000
14.24	257.21	-1.000
14.24	257.24	-1.000
14.24	257.28	-1.001
14.24	257.31	-1.001
14.24	257.34	-1.001
14.25	257.38	-1.001
14.25	257.41	-1.001
14.25	257.44	-1.001
14.25	257.48	-1.001
14.25	257.51	-1.001
14.25	257.54	-1.001
14.25	257.58	-1.001
14.26	257.61	-1.001
14.26	257.64	-1.001
14.26	257.68	-1.001
14.26	257.71	-1.001
14.26	257.74	-1.001
14.27	257.78	-1.001
14.27	257.81	-1.001
14.27	257.84	-1.001
14.27	257.88	-1.001
14.27	257.91	-1.002
14.27	257.94	-1.002
14.28	257.98	-1.002
14.28	258.01	-1.002
14.28	258.04	-1.002
14.28	258.08	-1.002
14.28	258.11	-1.002
14.28	258.14	-1.002
14.28	258.18	-1.002
14.29	258.21	-1.002
14.29	258.24	-1.002
14.29	258.28	-1.002
14.29	258.31	-1.002
14.29	258.34	-1.002
14.30	258.38	-1.002
14.30	258.41	-1.002
14.30	258.44	-1.002
14.30	258.48	-1.002
14.30	258.51	-1.002
14.30	258.54	-1.002
14.31	258.58	-1.002
14.31	258.61	-1.003
14.31	258.64	-1.003
14.31	258.68	-1.003
14.31	258.71	-1.003
14.31	258.74	-1.003
14.31	258.78	-1.003
14.32	258.81	-1.003
14.32	258.84	-1.003
14.32	258.88	-1.003
14.32	258.91	-1.003
14.32	258.94	-1.003
14.33	258.98	-1.003
14.33	259.01	-1.003
14.33	259.04	-1.003
14.33	259.08	-1.003
14.33	259.11	-1.003
14.33	259.14	-1.003
14.33	259.18	-1.003
14.34	259.21	-1.003
14.34	259.24	-1.003
14.34	259.28	-1.003
14.34	259.31	-1.004
14.34	259.34	-1.004
14.35	259.38	-1.004
14.35	259.41	-1.004
14.35	259.44	-1.004
14.35	259.48	-1.004
14.35	259.51	-1.004
14.35	259.54	-1.004
14.35	259.58	-1.004
14.36	259.61	-1.004
14.36	259.64	-1.004
14.36	259.68	-1.004
14.36	259.71	-1.004
14.36	259.74	-1.004
14.36	259.78	-1.004
14.37	259.81	-1.004
14.37	259.84	-1.004
14.37	259.88	-1.004
14.37	259.91	-1.004
14.37	259.94	-1.004
14.38	259.98	-1.004
14.38	260.01	-1.004
14.38	260.04	-1.004
14.38	260.08	-1.005
14.38	260.11	-1.005
14.38	260.14	-1.005
14.39	260.18	-1.005
14.39	260.21	-1.005
14.39	260.24	-1.005
14.39	260.28	-1.005
14.39	260.31	-1.005
14.39	260.34	-1.005
14.40	260.38	-1.005
14.40	260.41	-1.005
14.40	260.44	-1.005
14.40	260.48	-1.005
14.40	260.51	-1.005
14.40	260.54	-1.005
14.40	260.58	-1.005
14.41	260.61	-1.006
14.41	260.64	-1.006
14.41	260.68	-1.006
14.41	260.71	-1.006
14.41	260.74	-1.006
14.42	260.78	-1.006
14.42	260.81	-1.006
14.42	260.84	-1.006
14.42	260.88	-1.006
14.42	260.91	-1.006
14.42	260.94	-1.006
14.43	260.98	-1.006
14.43	261.01	-1.006
14.43	261.04	-1.006
14.43	261.08	-1.006
14.43	261.11	-1.006
14.43	261.14	-1.006
14.44	261.18	-1.006
14.44	261.21	-1.006
14.44	261.24	-1.006
14.44	261.28	-1.006
14.44	261.31	-1.006
14.44	261.34	-1.007
14.44	261.38	-1.007
14.45	261.41	-1.007
14.45	261.44	-1.007
14.45	261.48	-1.007
14.45	261.51	-1.007
14.45	261.54	-1.007
14.45	261.58	-1.007
14.46	261.61	-1.007
14.46	261.64	-1.007
14.46	261.68	-1.007
14.46	261.71	-1.007
14.46	261.74	-1.007
14.47	261.78	-1.007
14.47	261.81	-1.007
14.47	261.84	-1.007
14.47	261.88	-1.007
14.47	261.91	-1.007
14.47	261.94	-1.007
14.48	261.98	-1.007
14.48	262.01	-1.007
14.48	262.04	-1.007
14.48	262.08	-1.008
14.48	262.11	-1.008
14.48	262.14	-1.008
14.48	262.18	-1.008
14.49	262.21	-1.008
14.49	262.24	-1.008
14.49	262.28	-1.008
14.49	262.31	-1.008
14.49	262.34	-1.008
14.50	262.38	-1.008
14.50	262.41	-1.008
14.50	262.44	-1.008
14.50	262.48	-1.008
14.50	262.51	-1.008
14.50	262.54	-1.008
14.50	262.58	-1.008
14.51	262.61	-1.008
14.51	262.64	-1.008
14.51	262.68	-1.008
14.51	262.71	-1.008
14.51	262.74	-1.008
14.52	262.78	-1.008
14.52	262.81	-1.008
14.52	262.84	-1.009
14.52	262.88	-1.009
14.52	262.91	-1.009
14.52	262.94	-1.009
14.53	262.98	-1.009
14.53	263.01	-1.009
14.53	263.04	-1.009
14.53	263.08	-1.009
14.53	263.11	-1.009
14.53	263.14	-1.009
14.53	263.18	-1.009
14.54	263.21	-1.009
14.54	263.24	-1.009
14.54	263.28	-1.009
14.54	263.31	-1.009
14.54	263.34	-1.009
14.55	263.38	-1.009
14.55	263.41	-1.009
14.55	263.44	-1.009
14.55	263.48	-1.009
14.55	263.51	-1.009
14.55	263.54	-1.009
14.56	263.58	-1.009
14.56	263.61	-1.009
14.56	263.64	-1.009
14.56	263.68	-1.010
14.56	263.71	-1.010
14.56	263.74	-1.010
14.56	263.77	-1.010
14.57	263.81	-1.010
14.57	263.84	-1.010
14.57	263.87	-1.010
14.57	263.91	-1.010
14.57	263.94	-1.010
14.58	263.98	-1.010
14.58	264.01	-1.010
14.58	264.04	-1.010
14.58	264.08	-1.010
14.58	264.11	-1.010
14.58	264.14	-1.010
